id,x_center,y_center
250mN302725E443375,11.585846319891383,50.34744448609774
250mN302725E443400,11.589357715106518,50.34739581402777
250mN302725E443425,11.592869103689198,50.34734703432575
250mN302725E443450,11.5963804856248,50.34729814699206
250mN302725E443475,11.5998918608987,50.347249152027004
250mN302725E443500,11.603403229496276,50.34720004943092
250mN302725E443525,11.606914591402901,50.34715083920413
250mN302725E443550,11.610425946603945,50.34710152134698
250mN302725E443575,11.613937295084796,50.34705209585978
250mN302725E443600,11.617448636830824,50.34700256274288
250mN302725E443625,11.620959971827407,50.34695292199662
250mN302725E443650,11.624471300059923,50.3469031736213
250mN302725E443675,11.62798262151375,50.34685331761728
250mN302725E443700,11.631493936174255,50.346803353984896
250mN302725E443725,11.635005244026836,50.34675328272448
250mN302725E443750,11.638516545056852,50.34670310383637
250mN302725E443775,11.642027839249693,50.3466528173209
250mN302725E443800,11.645539126590727,50.34660242317842
250mN302725E443825,11.649050407065342,50.346551921409244
250mN302725E443850,11.65256168065891,50.34650131201374
250mN302725E443875,11.656072947356819,50.34645059499224
250mN302725E443900,11.659584207144436,50.34639977034507
250mN302725E443925,11.663095460007145,50.34634883807261
250mN302725E443950,11.666606705930336,50.34629779817516
250mN302725E443975,11.670117944899376,50.346246650653086
250mN302725E444000,11.673629176899649,50.34619539550671
250mN302725E444025,11.677140401916539,50.34614403273641
250mN302725E444050,11.680651619935416,50.34609256234252
250mN302725E444075,11.68416283094168,50.346040984325384
250mN302725E444100,11.68767403492069,50.34598929868533
250mN302725E444125,11.69118523185784,50.34593750542272
250mN302725E444150,11.694696421738511,50.34588560453793
250mN302725E444175,11.69820760454808,50.34583359603128
250mN302725E444200,11.701718780271937,50.34578147990312
250mN302725E444225,11.705229948895456,50.34572925615379
250mN302725E444250,11.708741110404024,50.34567692478368
250mN302725E444275,11.712252264783018,50.34562448579311
250mN302725E444300,11.715763412017825,50.34557193918243
250mN302725E444325,11.719274552093838,50.34551928495203
250mN302725E444350,11.72278568499642,50.34546652310223
250mN302725E444375,11.726296810710968,50.34541365363341
250mN302725E444400,11.72980792922286,50.34536067654589
250mN302725E444425,11.733319040517488,50.345307591840054
250mN302725E444450,11.736830144580233,50.34525439951625
250mN302725E444475,11.740341241396466,50.34520109957482
250mN302725E444500,11.743852330951594,50.34514769201617
250mN302725E444525,11.747363413230985,50.34509417684064
250mN302725E444550,11.750874488220033,50.34504055404856
250mN302725E444575,11.754385555904129,50.34498682364031
250mN302725E444600,11.75789661626864,50.34493298561627
250mN302725E444625,11.761407669298965,50.34487903997677
250mN302725E444650,11.764918714980492,50.344824986722195
250mN302725E444675,11.768429753298594,50.34477082585288
250mN302725E444700,11.77194078423868,50.34471655736923
250mN302725E444725,11.775451807786114,50.3446621812716
250mN302725E444750,11.7789628239263,50.34460769756035
250mN302725E444775,11.782473832644612,50.344553106235836
250mN302725E444800,11.785984833926447,50.344498407298445
250mN302725E444825,11.78949582775719,50.34444360074851
250mN302725E444850,11.793006814122226,50.34438868658644
250mN302725E444875,11.796517793006949,50.34433366481259
250mN302725E444900,11.800028764396743,50.344278535427314
250mN302725E444925,11.803539728277004,50.34422329843101
250mN302725E444950,11.807050684633108,50.344167953824034
250mN302725E444975,11.810561633450455,50.34411250160676
250mN302725E445000,11.81407257471443,50.34405694177956
250mN302725E445025,11.81758350841043,50.34400127434282
250mN302725E445050,11.821094434523832,50.3439454992969
250mN302725E445075,11.824605353040036,50.34388961664217
250mN302725E445100,11.828116263944434,50.34383362637902
250mN302725E445125,11.831627167222416,50.343777528507836
250mN302725E445150,11.83513806285936,50.34372132302897
250mN302725E445175,11.838648950840675,50.34366500994282
250mN302725E445200,11.842159831151738,50.34360858924976
250mN302725E445225,11.845670703777959,50.343552060950174
250mN302725E445250,11.849181568704706,50.343495425044416
250mN302725E445275,11.852692425917391,50.34343868153289
250mN302725E445300,11.856203275401398,50.34338183041597
250mN302725E445325,11.859714117142119,50.343324871694044
250mN302725E445350,11.86322495112495,50.343267805367496
250mN302725E445375,11.86673577733529,50.34321063143671
250mN302725E445400,11.87024659575852,50.34315334990208
250mN302725E445425,11.873757406380037,50.34309596076396
250mN302725E445450,11.877268209185246,50.34303846402277
250mN302725E445475,11.880779004159528,50.34298085967888
250mN302725E445500,11.884289791288287,50.34292314773267
250mN302725E445525,11.88780057055691,50.342865328184544
250mN302725E445550,11.891311341950791,50.34280740103489
250mN302725E445575,11.894822105455342,50.3427493662841
250mN302725E445600,11.898332861055941,50.34269122393254
250mN302725E445625,11.901843608737988,50.342632973980635
250mN302725E445650,11.905354348486878,50.34257461642875
250mN302725E445675,11.908865080288013,50.34251615127728
250mN302725E445700,11.912375804126787,50.34245757852665
250mN302725E445725,11.915886519988598,50.342398898177215
250mN302725E445750,11.919397227858834,50.34234011022938
250mN302725E445775,11.922907927722907,50.34228121468356
250mN302725E445800,11.926418619566208,50.342222211540125
250mN302725E445825,11.92992930337413,50.342163100799496
250mN302725E445850,11.93343997913208,50.34210388246206
250mN302725E445875,11.936950646825442,50.342044556528215
250mN302725E445900,11.940461306439632,50.341985122998345
250mN302725E445925,11.943971957960045,50.34192558187287
250mN302725E445950,11.947482601372066,50.34186593315218
250mN302725E445975,11.95099323666112,50.34180617683669
250mN302725E446000,11.954503863812578,50.34174631292679
250mN302725E446025,11.958014482811862,50.341686341422886
250mN302725E446050,11.961525093644362,50.34162626232537
250mN302725E446075,11.96503569629548,50.341566075634674
250mN302725E446100,11.968546290750613,50.341505781351174
250mN302725E446125,11.972056876995177,50.34144537947528
250mN302725E446150,11.975567455014554,50.341384870007424
250mN302725E446175,11.979078024794159,50.341324252947985
250mN302725E446200,11.982588586319391,50.34126352829738
250mN302725E446225,11.986099139575645,50.34120269605603
250mN302725E446250,11.989609684548334,50.34114175622431
250mN302725E446275,11.993120221222853,50.34108070880266
250mN302725E446300,11.99663074958461,50.341019553791504
250mN302725E446325,12.000141269619,50.340958291191214
250mN302725E446350,12.003651781311435,50.340896921002205
250mN302725E446375,12.007162284647318,50.340835443224925
250mN302725E446400,12.01067277961205,50.340773857859766
250mN302725E446425,12.014183266191033,50.34071216490713
250mN302725E446450,12.017693744369677,50.34065036436745
250mN302725E446475,12.021204214133382,50.34058845624114
250mN302725E446500,12.02471467546756,50.34052644052863
250mN302725E446525,12.02822512835761,50.340464317230285
250mN302725E446550,12.031735572788941,50.34040208634659
250mN302725E446575,12.03524600874696,50.34033974787792
250mN302725E446600,12.038756436217062,50.34027730182473
250mN302725E446625,12.042266855184671,50.34021474818737
250mN302725E446650,12.045777265635179,50.340152086966334
250mN302725E446675,12.049287667554003,50.34008931816203
250mN302725E446700,12.052798060926548,50.34002644177483
250mN302725E446725,12.056308445738214,50.339963457805226
250mN302725E446750,12.059818821974417,50.33990036625358
250mN302725E446775,12.063329189620564,50.339837167120365
250mN302725E446800,12.066839548662063,50.33977386040598
250mN302725E446825,12.070349899084324,50.33971044611087
250mN302725E446850,12.07386024087275,50.33964692423543
250mN302725E446875,12.077370574012756,50.339583294780105
250mN302725E446900,12.08088089848975,50.339519557745334
250mN302700E443000,11.53310187556616,50.34591457496163
250mN302700E443025,11.536613202060597,50.345867519977695
250mN302700E443050,11.540124522143131,50.34582035736277
250mN302700E443075,11.543635835799142,50.34577308711719
250mN302700E443100,11.547147143014008,50.34572570924122
250mN302700E443125,11.550658443773097,50.34567822373524
250mN302700E443150,11.554169738061784,50.34563063059952
250mN302700E443175,11.557681025865449,50.345582929834436
250mN302700E443200,11.561192307169469,50.34553512144024
250mN302700E443225,11.564703581959225,50.34548720541731
250mN302700E443250,11.568214850220071,50.34543918176593
250mN302700E443275,11.571726111937407,50.34539105048645
250mN302700E443300,11.5752373670966,50.34534281157919
250mN302700E443325,11.578748615683024,50.34529446504446
250mN302700E443350,11.582259857682066,50.3452460108826
250mN302700E443375,11.585771093079094,50.34519744909394
250mN302700E443400,11.589282321859486,50.34514877967876
250mN302700E443425,11.592793544008629,50.34510000263745
250mN302700E443450,11.596304759511886,50.345051117970314
250mN302700E443475,11.59981596835465,50.34500212567769
250mN302700E443500,11.603327170522292,50.344953025759885
250mN302700E443525,11.606838366000186,50.34490381821724
250mN302700E443550,11.610349554773723,50.344854503050094
250mN302700E443575,11.61386073682827,50.34480508025878
250mN302700E443600,11.617371912149219,50.34475554984361
250mN302700E443625,11.620883080721933,50.34470591180494
250mN302700E443650,11.624394242531803,50.3446561661431
250mN302700E443675,11.627905397564206,50.34460631285841
250mN302700E443700,11.631416545804525,50.344556351951226
250mN302700E443725,11.634927687238129,50.34450628342187
250mN302700E443750,11.63843882185042,50.344456107270666
250mN302700E443775,11.641949949626754,50.34440582349797
250mN302700E443800,11.645461070552532,50.34435543210416
250mN302700E443825,11.648972184613122,50.3443049330895
250mN302700E443850,11.652483291793917,50.344254326454354
250mN302700E443875,11.655994392080283,50.34420361219909
250mN302700E443900,11.659505485457618,50.34415279032402
250mN302700E443925,11.663016571911292,50.34410186082952
250mN302700E443950,11.666527651426703,50.34405082371591
250mN302700E443975,11.670038723989215,50.343999678983515
250mN302700E444000,11.673549789584222,50.34394842663271
250mN302700E444025,11.677060848197096,50.343897066663814
250mN302700E444050,11.680571899813236,50.34384559907719
250mN302700E444075,11.684082944418014,50.343794023873194
250mN302700E444100,11.68759398199682,50.343742341052135
250mN302700E444125,11.691105012535031,50.34369055061439
250mN302700E444150,11.69461603601804,50.34363865256033
250mN302700E444175,11.69812705243122,50.34358664689025
250mN302700E444200,11.701638061759965,50.34353453360456
250mN302700E444225,11.705149063989664,50.343482312703536
250mN302700E444250,11.708660059105686,50.343429984187594
250mN302700E444275,11.712171047093431,50.343377548057056
250mN302700E444300,11.71568202793827,50.343325004312284
250mN302700E444325,11.719193001625607,50.34327235295364
250mN302700E444350,11.722703968140816,50.34321959398147
250mN302700E444375,11.726214927469288,50.34316672739612
250mN302700E444400,11.7297258795964,50.34311375319795
250mN302700E444425,11.733236824507548,50.34306067138732
250mN302700E444450,11.736747762188118,50.343007481964584
250mN302700E444475,11.740258692623504,50.34295418493011
250mN302700E444500,11.743769615799074,50.34290078028424
250mN302700E444525,11.747280531700238,50.34284726802734
250mN302700E444550,11.75079144031236,50.34279364815978
250mN302700E444575,11.754302341620846,50.34273992068191
250mN302700E444600,11.757813235611081,50.342686085594096
250mN302700E444625,11.761324122268455,50.342632142896704
250mN302700E444650,11.764835001578342,50.34257809259008
250mN302700E444675,11.768345873526156,50.3425239346746
250mN302700E444700,11.771856738097265,50.342469669150624
250mN302700E444725,11.775367595277071,50.34241529601853
250mN302700E444750,11.778878445050958,50.34236081527868
250mN302700E444775,11.782389287404314,50.342306226931434
250mN302700E444800,11.785900122322536,50.34225153097715
250mN302700E444825,11.789410949791014,50.3421967274162
250mN302700E444850,11.792921769795127,50.34214181624898
250mN302700E444875,11.79643258232028,50.34208679747583
250mN302700E444900,11.799943387351858,50.34203167109713
250mN302700E444925,11.803454184875255,50.341976437113246
250mN302700E444950,11.80696497487586,50.34192109552455
250mN302700E444975,11.810475757339068,50.341865646331435
250mN302700E445000,11.81398653225027,50.34181008953424
250mN302700E445025,11.817497299594853,50.34175442513335
250mN302700E445050,11.821008059358213,50.34169865312916
250mN302700E445075,11.824518811525746,50.34164277352202
250mN302700E445100,11.82802955608285,50.34158678631231
250mN302700E445125,11.831540293014903,50.34153069150043
250mN302700E445150,11.835051022307312,50.34147448908673
250mN302700E445175,11.838561743945464,50.341418179071596
250mN302700E445200,11.842072457914758,50.3413617614554
250mN302700E445225,11.845583164200583,50.341305236238554
250mN302700E445250,11.84909386278834,50.3412486034214
250mN302700E445275,11.852604553663422,50.34119186300433
250mN302700E445300,11.85611523681122,50.34113501498775
250mN302700E445325,11.859625912217135,50.34107805937201
250mN302700E445350,11.86313657986655,50.341020996157496
250mN302700E445375,11.866647239744882,50.340963825344595
250mN302700E445400,11.870157891837511,50.34090654693371
250mN302700E445425,11.873668536129838,50.340849160925224
250mN302700E445450,11.877179172607264,50.3407916673195
250mN302700E445475,11.880689801255171,50.340734066116944
250mN302700E445500,11.884200422058985,50.34067635731793
250mN302700E445525,11.88771103500407,50.340618540922854
250mN302700E445550,11.891221640075845,50.3405606169321
250mN302700E445575,11.894732237259703,50.340502585346066
250mN302700E445600,11.898242826541045,50.34044444616515
250mN302700E445625,11.901753407905254,50.34038619938971
250mN302700E445650,11.905263981337749,50.34032784502017
250mN302700E445675,11.908774546823919,50.3402693830569
250mN302700E445700,11.912285104349166,50.34021081350033
250mN302700E445725,11.915795653898888,50.340152136350795
250mN302700E445750,11.919306195458486,50.34009335160874
250mN302700E445775,11.922816729013359,50.34003445927455
250mN302700E445800,11.926327254548902,50.33997545934861
250mN302700E445825,11.929837772050524,50.33991635183131
250mN302700E445850,11.933348281503624,50.33985713672307
250mN302700E445875,11.9368587828936,50.33979781402428
250mN302700E445900,11.940369276205859,50.33973838373534
250mN302700E445925,11.94387976142579,50.33967884585664
250mN302700E445950,11.94739023853881,50.339619200388576
250mN302700E445975,11.950900707530314,50.33955944733158
250mN302700E446000,11.954411168385704,50.33949958668602
250mN302700E446025,11.957921621090382,50.33943961845231
250mN302700E446050,11.961432065629758,50.339379542630866
250mN302700E446075,11.96494250198922,50.339319359222074
250mN302700E446100,11.968452930154191,50.33925906822636
250mN302700E446125,11.971963350110054,50.33919866964411
250mN302700E446150,11.975473761842235,50.339138163475724
250mN302700E446175,11.978984165336117,50.33907754972164
250mN302700E446200,11.982494560577118,50.33901682838223
250mN302700E446225,11.986004947550644,50.33895599945794
250mN302700E446250,11.989515326242083,50.33889506294913
250mN302700E446275,11.99302569663687,50.338834018856254
250mN302700E446300,11.996536058720379,50.3387728671797
250mN302700E446325,12.00004641247803,50.33871160791989
250mN302700E446350,12.003556757895236,50.33865024107723
250mN302700E446375,12.007067094957385,50.338588766652144
250mN302700E446400,12.010577423649908,50.33852718464503
250mN302700E446425,12.014087743958198,50.338465495056305
250mN302700E446450,12.017598055867651,50.338403697886385
250mN302700E446475,12.0211083593637,50.33834179313569
250mN302700E446500,12.024618654431729,50.33827978080464
250mN302700E446525,12.02812894105716,50.33821766089364
250mN302700E446550,12.0316392192254,50.33815543340312
250mN302700E446575,12.035149488921851,50.33809309833349
250mN302700E446600,12.038659750131925,50.33803065568517
250mN302700E446625,12.042170002841035,50.33796810545859
250mN302700E446650,12.04568024703459,50.337905447654144
250mN302700E446675,12.049190482697993,50.33784268227227
250mN302700E446700,12.052700709816653,50.33777980931342
250mN302700E446725,12.056210928375991,50.337716828777964
250mN302700E446750,12.059721138361418,50.33765374066636
250mN302700E446775,12.06323133975833,50.33759054497901
250mN302700E446800,12.066741532552145,50.33752724171635
250mN302700E446825,12.070251716728283,50.33746383087883
250mN302700E446850,12.073761892272138,50.33740031246684
250mN302700E446875,12.077272059169143,50.337336686480825
250mN302700E446900,12.0807822174047,50.3372729529212
250mN302700E446925,12.08429236696421,50.33720911178839
250mN302675E443000,11.53302915402536,50.34366749736072
250mN302675E443025,11.53654031408709,50.34362044494333
250mN302675E443050,11.540051467738081,50.343573284900835
250mN302675E443075,11.543562614963705,50.343526017233515
250mN302675E443100,11.547073755749343,50.34347864194171
250mN302675E443125,11.550584890080374,50.343431159025705
250mN302675E443150,11.554096017942177,50.34338356848586
250mN302675E443175,11.557607139320126,50.3433358703225
250mN302675E443200,11.561118254199599,50.343288064535905
250mN302675E443225,11.564629362565974,50.343240151126416
250mN302675E443250,11.568140464404644,50.34319213009435
250mN302675E443275,11.57165155970096,50.34314400144007
250mN302675E443300,11.575162648440338,50.343095765163845
250mN302675E443325,11.578673730608129,50.34304742126603
250mN302675E443350,11.58218480618971,50.34299896974695
250mN302675E443375,11.58569587517049,50.34295041060693
250mN302675E443400,11.589206937535822,50.342901743846255
250mN302675E443425,11.592717993271094,50.342852969465326
250mN302675E443450,11.596229042361697,50.342804087464415
250mN302675E443475,11.599740084792996,50.34275509784388
250mN302675E443500,11.603251120550382,50.34270600060403
250mN302675E443525,11.606762149619232,50.3426567957452
250mN302675E443550,11.610273171984925,50.34260748326775
250mN302675E443575,11.613784187632852,50.34255806317198
250mN302675E443600,11.617295196548385,50.34250853545823
250mN302675E443625,11.620806198716911,50.34245890012682
250mN302675E443650,11.624317194123817,50.34240915717812
250mN302675E443675,11.627828182754474,50.34235930661242
250mN302675E443700,11.63133916459427,50.342309348430106
250mN302675E443725,11.634850139628593,50.34225928263146
250mN302675E443750,11.638361107842814,50.34220910921685
250mN302675E443775,11.641872069222332,50.34215882818661
250mN302675E443800,11.645383023752519,50.34210843954109
250mN302675E443825,11.648893971418763,50.34205794328062
250mN302675E443850,11.65240491220645,50.34200733940552
250mN302675E443875,11.655915846100962,50.34195662791615
250mN302675E443900,11.659426773087683,50.34190580881285
250mN302675E443925,11.662937693151996,50.34185488209596
250mN302675E443950,11.666448606279289,50.341803847765824
250mN302675E443975,11.669959512454946,50.34175270582277
250mN302675E444000,11.673470411664352,50.34170145626718
250mN302675E444025,11.676981303892902,50.341650099099375
250mN302675E444050,11.680492189125957,50.34159863431967
250mN302675E444075,11.68400306734893,50.34154706192847
250mN302675E444100,11.687513938547196,50.34149538192608
250mN302675E444125,11.691024802706139,50.34144359431284
250mN302675E444150,11.694535659811152,50.341391699089165
250mN302675E444175,11.698046509847623,50.34133969625533
250mN302675E444200,11.701557352800927,50.34128758581174
250mN302675E444225,11.705068188656462,50.34123536775869
250mN302675E444250,11.708579017399618,50.34118304209657
250mN302675E444275,11.712089839015773,50.34113060882572
250mN302675E444300,11.715600653490325,50.3410780679465
250mN302675E444325,11.719111460808652,50.34102541945926
250mN302675E444350,11.722622260956152,50.340972663364354
250mN302675E444375,11.726133053918208,50.34091979966214
250mN302675E444400,11.729643839680215,50.34086682835296
250mN302675E444425,11.733154618227555,50.34081374943719
250mN302675E444450,11.73666538954563,50.34076056291516
250mN302675E444475,11.740176153619807,50.34070726878725
250mN302675E444500,11.7436869104355,50.34065386705382
250mN302675E444525,11.747197659978083,50.34060035771522
250mN302675E444550,11.750708402232961,50.34054674077181
250mN302675E444575,11.754219137185506,50.34049301622397
250mN302675E444600,11.757729864821126,50.340439184072025
250mN302675E444625,11.761240585125208,50.34038524431637
250mN302675E444650,11.764751298083137,50.340331196957344
250mN302675E444675,11.768262003680308,50.34027704199533
250mN302675E444700,11.771772701902112,50.34022277943067
250mN302675E444725,11.775283392733947,50.340168409263754
250mN302675E444750,11.7787940761612,50.34011393149494
250mN302675E444775,11.782304752169265,50.34005934612458
250mN302675E444800,11.785815420743539,50.34000465315306
250mN302675E444825,11.789326081869403,50.33994985258074
250mN302675E444850,11.792836735532267,50.339894944408
250mN302675E444875,11.796347381717508,50.339839928635165
250mN302675E444900,11.79985802041053,50.339784805262674
250mN302675E444925,11.803368651596728,50.339729574290836
250mN302675E444950,11.806879275261487,50.33967423572008
250mN302675E444975,11.810389891390221,50.339618789550705
250mN302675E445000,11.813900499968291,50.339563235783146
250mN302675E445025,11.817411100981127,50.33950757441777
250mN302675E445050,11.820921694414107,50.33945180545491
250mN302675E445075,11.82443228025263,50.339395928895
250mN302675E445100,11.827942858482091,50.33933994473837
250mN302675E445125,11.831453429087883,50.33928385298542
250mN302675E445150,11.834963992055414,50.339227653636506
250mN302675E445175,11.838474547370058,50.339171346692
250mN302675E445200,11.84198509501724,50.33911493215234
250mN302675E445225,11.845495634982335,50.33905841001785
250mN302675E445250,11.849006167250753,50.33900178028892
250mN302675E445275,11.852516691807882,50.33894504296594
250mN302675E445300,11.856027208639134,50.3388881980493
250mN302675E445325,11.859537717729884,50.33883124553934
250mN302675E445350,11.863048219065552,50.338774185436485
250mN302675E445375,11.866558712631527,50.33871701774112
250mN302675E445400,11.87006919841321,50.3386597424536
250mN302675E445425,11.873579676396004,50.338602359574345
250mN302675E445450,11.877090146565296,50.3385448691037
250mN302675E445475,11.8806006089065,50.338487271042084
250mN302675E445500,11.884111063404996,50.338429565389895
250mN302675E445525,11.887621510046213,50.33837175214747
250mN302675E445550,11.891131948815525,50.33831383131524
250mN302675E445575,11.894642379698345,50.33825580289359
250mN302675E445600,11.898152802680077,50.33819766688289
250mN302675E445625,11.901663217746115,50.338139423283565
250mN302675E445650,11.905173624881861,50.33808107209597
250mN302675E445675,11.908684024072713,50.338022613320504
250mN302675E445700,11.912194415304093,50.3379640469576
250mN302675E445725,11.915704798561373,50.3379053730076
250mN302675E445750,11.919215173829977,50.33784659147093
250mN302675E445775,11.922725541095295,50.337787702347974
250mN302675E445800,11.926235900342741,50.33772870563913
250mN302675E445825,11.929746251557713,50.33766960134478
250mN302675E445850,11.933256594725611,50.33761038946535
250mN302675E445875,11.936766929831842,50.33755107000122
250mN302675E445900,11.940277256861815,50.33749164295279
250mN302675E445925,11.943787575800927,50.33743210832048
250mN302675E445950,11.947297886634583,50.33737246610465
250mN302675E445975,11.950808189348189,50.33731271630573
250mN302675E446000,11.954318483927155,50.337252858924124
250mN302675E446025,11.957828770356878,50.33719289396022
250mN302675E446050,11.961339048622763,50.33713282141445
250mN302675E446075,11.964849318710225,50.33707264128715
250mN302675E446100,11.968359580604666,50.33701235357881
250mN302675E446125,11.971869834291489,50.33695195828979
250mN302675E446150,11.975380079756107,50.336891455420485
250mN302675E446175,11.978890316983916,50.33683084497134
250mN302675E446200,11.982400545960337,50.33677012694273
250mN302675E446225,11.985910766670763,50.336709301335084
250mN302675E446250,11.98942097910062,50.336648368148786
250mN302675E446275,11.992931183235292,50.336587327384265
250mN302675E446300,11.996441379060208,50.33652617904195
250mN302675E446325,11.999951566560767,50.3364649231222
250mN302675E446350,12.003461745722376,50.33640355962547
250mN302675E446375,12.006971916530453,50.33634208855217
250mN302675E446400,12.010482078970393,50.33628050990269
250mN302675E446425,12.013992233027622,50.336218823677456
250mN302675E446450,12.017502378687544,50.33615702987689
250mN302675E446475,12.021012515935558,50.33609512850142
250mN302675E446500,12.02452264475709,50.33603311955141
250mN302675E446525,12.02803276513754,50.33597100302731
250mN302675E446550,12.031542877062318,50.335908778929564
250mN302675E446575,12.03505298051685,50.335846447258554
250mN302675E446600,12.038563075486536,50.335784008014706
250mN302675E446625,12.042073161956786,50.33572146119848
250mN302675E446650,12.045583239913014,50.335658806810216
250mN302675E446675,12.049093309340634,50.33559604485038
250mN302675E446700,12.052603370225059,50.33553317531942
250mN302675E446725,12.056113422551709,50.33547019821771
250mN302675E446750,12.059623466305974,50.3354071135457
250mN302675E446775,12.063133501473295,50.335343921303824
250mN302675E446800,12.06664352803907,50.335280621492494
250mN302675E446825,12.07015354598871,50.335217214112106
250mN302675E446850,12.073663555307641,50.335153699163136
250mN302675E446875,12.077173555981272,50.33509007664599
250mN302675E446900,12.08068354799501,50.33502634656108
250mN302675E446925,12.084193531334291,50.334962508908866
250mN302675E446950,12.087703505984507,50.33489856368976
250mN302650E443000,11.532956441091565,50.34142041828057
250mN302650E443025,11.53646743474027,50.34137336842941
250mN302650E443050,11.539978421979395,50.341326210959
250mN302650E443075,11.54348940279431,50.34127894586961
250mN302650E443100,11.547000377170404,50.34123157316163
250mN302650E443125,11.55051134509305,50.34118409283532
250mN302650E443150,11.554022306547642,50.341136504891026
250mN302650E443175,11.55753326151955,50.341088809329065
250mN302650E443200,11.56104420999416,50.34104100614976
250mN302650E443225,11.564555151956846,50.340993095353404
250mN302650E443250,11.56806608739299,50.340945076940365
250mN302650E443275,11.571577016287993,50.340896950910924
250mN302650E443300,11.575087938627206,50.34084871726545
250mN302650E443325,11.578598854396038,50.3408003760042
250mN302650E443350,11.58210976357986,50.34075192712758
250mN302650E443375,11.585620666164052,50.340703370635865
250mN302650E443400,11.589131562133996,50.34065470652939
250mN302650E443425,11.592642451475088,50.340605934808494
250mN302650E443450,11.596153334172694,50.34055705547349
250mN302650E443475,11.59966421021221,50.34050806852471
250mN302650E443500,11.603175079579009,50.340458973962505
250mN302650E443525,11.606685942258485,50.34040977178718
250mN302650E443550,11.610196798236021,50.34036046199907
250mN302650E443575,11.613707647496994,50.34031104459852
250mN302650E443600,11.617218490026792,50.340261519585844
250mN302650E443625,11.620729325810803,50.34021188696138
250mN302650E443650,11.624240154834405,50.340162146725476
250mN302650E443675,11.62775097708299,50.34011229887846
250mN302650E443700,11.631261792541943,50.34006234342065
250mN302650E443725,11.634772601196643,50.340012280352404
250mN302650E443750,11.638283403032487,50.33996210967405
250mN302650E443775,11.641794198034844,50.33991183138592
250mN302650E443800,11.645304986189117,50.33986144548837
250mN302650E443825,11.648815767480686,50.33981095198173
250mN302650E443850,11.652326541894935,50.339760350866335
250mN302650E443875,11.655837309417256,50.33970964214254
250mN302650E443900,11.659348070033033,50.33965882581065
250mN302650E443925,11.662858823727653,50.33960790187105
250mN302650E443950,11.666369570486502,50.33955687032406
250mN302650E443975,11.669880310294978,50.33950573117003
250mN302650E444000,11.673391043138457,50.33945448440931
250mN302650E444025,11.676901769002328,50.339403130042186
250mN302650E444050,11.68041248787199,50.339351668069106
250mN302650E444075,11.683923199732817,50.33930009849034
250mN302650E444100,11.687433904570216,50.33924842130628
250mN302650E444125,11.690944602369557,50.33919663651722
250mN302650E444150,11.694455293116246,50.33914474412356
250mN302650E444175,11.697965976795654,50.33909274412563
250mN302650E444200,11.701476653393195,50.33904063652379
250mN302650E444225,11.704987322894238,50.338988421318355
250mN302650E444250,11.70849798528418,50.33893609850972
250mN302650E444275,11.71200864054842,50.33888366809822
250mN302650E444300,11.71551928867234,50.33883113008418
250mN302650E444325,11.719029929641332,50.338778484468016
250mN302650E444350,11.722540563440784,50.33872573125002
250mN302650E444375,11.726051190056094,50.33867287043058
250mN302650E444400,11.729561809472655,50.338619902010045
250mN302650E444425,11.73307242167585,50.33856682598875
250mN302650E444450,11.736583026651072,50.33851364236708
250mN302650E444475,11.740093624383734,50.338460351145415
250mN302650E444500,11.743604214859195,50.338406952324064
250mN302650E444525,11.747114798062876,50.33835344590339
250mN302650E444550,11.750625373980153,50.33829983188379
250mN302650E444575,11.75413594259643,50.338246110265594
250mN302650E444600,11.757646503897094,50.33819228104919
250mN302650E444625,11.761157057867543,50.338138344234906
250mN302650E444650,11.764667604493168,50.338084299823095
250mN302650E444675,11.768178143759366,50.3380301478142
250mN302650E444700,11.771688675651529,50.3379758882085
250mN302650E444725,11.775199200155052,50.3379215210064
250mN302650E444750,11.778709717255332,50.33786704620825
250mN302650E444775,11.782220226937762,50.33781246381444
250mN302650E444800,11.785730729187746,50.33775777382532
250mN302650E444825,11.789241223990665,50.33770297624124
250mN302650E444850,11.792751711331917,50.3376480710626
250mN302650E444875,11.796262191196913,50.33759305828976
250mN302650E444900,11.799772663571044,50.33753793792309
250mN302650E444925,11.80328312843969,50.33748270996294
250mN302650E444950,11.806793585788272,50.337427374409714
250mN302650E444975,11.81030403560217,50.337371931263775
250mN302650E445000,11.81381447786679,50.337316380525486
250mN302650E445025,11.817324912567525,50.33726072219521
250mN302650E445050,11.82083533968978,50.337204956273354
250mN302650E445075,11.824345759218941,50.33714908276026
250mN302650E445100,11.827856171140422,50.33709310165633
250mN302650E445125,11.83136657543961,50.33703701296193
250mN302650E445150,11.834876972101906,50.336980816677425
250mN302650E445175,11.838387361112712,50.33692451280323
250mN302650E445200,11.841897742457425,50.336868101339675
250mN302650E445225,11.84540811612145,50.33681158228718
250mN302650E445250,11.848918482090173,50.33675495564609
250mN302650E445275,11.852428840349011,50.33669822141682
250mN302650E445300,11.855939190883356,50.33664137959974
250mN302650E445325,11.859449533678612,50.336584430195195
250mN302650E445350,11.862959868720173,50.33652737320362
250mN302650E445375,11.866470195993456,50.3364702086254
250mN302650E445400,11.869980515483833,50.33641293646086
250mN302650E445425,11.873490827176738,50.33635555671045
250mN302650E445450,11.877001131057552,50.33629806937453
250mN302650E445475,11.880511427111692,50.336240474453476
